date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_235_normalized,smart_235_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_168_normalized,smart_168_raw,smart_170_normalized,smart_170_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_218_normalized,smart_218_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_18_normalized,smart_18_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_169_normalized,smart_169_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_178_normalized,smart_178_raw,smart_180_normalized,smart_180_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_234_normalized,smart_234_raw,smart_245_normalized,smart_245_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw
2018-09-04,Z303Y4MH,ST4000DM000,4000787030016,1,120.0,242469280.0,,,91.0,0.0,100.0,19.0,100.0,0.0,86.0,9487103775.0,,,71.0,25801.0,100.0,0.0,,,100.0,19.0,,,,,,,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,10.0,180974.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,25166.0,100.0,21792552590.0,100.0,194256850512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-04,17OYTGL5T,TOSHIBA MQ01ABF050,500107862016,1,100.0,0.0,100.0,0.0,100.0,1962.0,100.0,6.0,100.0,0.0,100.0,0.0,100.0,0.0,85.0,6371.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,100.0,14.0,100.0,0.0,96.0,47053.0,100.0,43.0,,,100.0,0.0,100.0,8.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,85.0,6246.0,100.0,0.0,100.0,0.0,,,100.0,262.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-04,Z303XYW6,ST4000DM000,4000787030016,1,111.0,39328488.0,,,95.0,0.0,100.0,5.0,99.0,1616.0,81.0,130608449.0,,,73.0,24510.0,100.0,0.0,,,100.0,5.0,,,,,,,100.0,0.0,100.0,0.0,98.0,2.0,100.0,1.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,98.0,5879.0,18.0,18.0,,,,,89.0,1936.0,89.0,1936.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,24463.0,100.0,45371710528.0,100.0,102452745605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-04,Z305Q0NT,ST4000DM000,4000787030016,1,109.0,48004432.0,,,94.0,0.0,100.0,6.0,100.0,8.0,89.0,937382183.0,,,75.0,22157.0,100.0,0.0,,,100.0,6.0,,,,,,,100.0,0.0,100.0,0.0,96.0,4.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,72.0,56739.0,26.0,26.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,21818.0,100.0,35551589024.0,100.0,98777194532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-02,ZJV00D0H,ST12000NM0007,12000138625024,1,67.0,4856744.0,,,98.0,0.0,100.0,2.0,100.0,0.0,89.0,774900473.0,,,94.0,5808.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,99.0,1.0,100.0,0.0,,,71.0,29.0,,,100.0,28.0,100.0,350.0,29.0,29.0,67.0,4856744.0,,,100.0,184.0,100.0,184.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,100.0,5737.0,100.0,40845617088.0,100.0,57548025322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-02,ZCH0CCMD,ST12000NM0007,12000138625024,1,82.0,152369360.0,,,98.0,0.0,100.0,2.0,100.0,0.0,89.0,770933477.0,,,94.0,5808.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,100.0,0.0,100.0,0.0,,,68.0,32.0,,,100.0,52.0,100.0,360.0,32.0,32.0,82.0,152369360.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,100.0,5733.0,100.0,40884778512.0,100.0,56923916432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-27,Z305495P,ST4000DM000,4000787030016,1,117.0,155546776.0,,,92.0,0.0,100.0,9.0,100.0,0.0,81.0,128342795.0,,,75.0,22135.0,100.0,0.0,,,100.0,9.0,,,,,,,98.0,2.0,100.0,0.0,94.0,6.0,100.0,3.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,99.0,3419.0,28.0,28.0,,,,,1.0,20328.0,1.0,20328.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,22111.0,100.0,42264781464.0,100.0,118275359977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-27,ZCH0BWPV,ST12000NM0007,12000138625024,1,77.0,229888920.0,,,98.0,0.0,100.0,2.0,100.0,120.0,84.0,13639061489.0,,,94.0,5476.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,93.0,7.0,100.0,0.0,,,78.0,22.0,,,100.0,43.0,100.0,276.0,22.0,22.0,84.0,229888920.0,,,100.0,56.0,100.0,56.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,100.0,5439.0,100.0,41116493176.0,100.0,55304889695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-27,ZA11SXR9,ST8000DM002,8001563222016,1,77.0,45327832.0,,,88.0,0.0,100.0,6.0,100.0,440.0,84.0,274545624.0,,,80.0,18388.0,100.0,0.0,,,100.0,6.0,,,,,,,,,100.0,0.0,99.0,1.0,100.0,0.0,100.0,0.0,62.0,38.0,97.0,7779.0,100.0,2.0,95.0,10842.0,38.0,38.0,23.0,45327832.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,18336.0,100.0,55310992360.0,100.0,93144000508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-27,ZCH0CXJ4,ST12000NM0007,12000138625024,1,81.0,127696816.0,,,98.0,0.0,100.0,2.0,97.0,12217.0,89.0,775065912.0,,,94.0,5670.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,92.0,8.0,100.0,0.0,,,64.0,36.0,,,100.0,32.0,100.0,349.0,36.0,36.0,81.0,127696816.0,,,100.0,8.0,100.0,8.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,100.0,5599.0,100.0,40312542552.0,100.0,55030124744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-27,ZA21AJTJ,ST10000NM0086,10000831348736,1,83.0,218394544.0,,,99.0,0.0,100.0,2.0,80.0,13216.0,85.0,339003001.0,,,91.0,8239.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,44.0,56.0,100.0,0.0,83.0,17.0,74.0,26.0,68.0,64796.0,100.0,68.0,100.0,549.0,26.0,26.0,83.0,218394544.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,100.0,8142.0,100.0,42094683432.0,100.0,71141902296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-30,Z304KR3C,ST4000DM000,4000787030016,1,99.0,161003151.0,,,93.0,0.0,100.0,7.0,100.0,80.0,84.0,322981220.0,,,72.0,25403.0,100.0,0.0,,,100.0,6.0,,,,,,,98.0,2.0,100.0,0.0,36.0,64.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,97.0,6706.0,19.0,19.0,,,,,99.0,224.0,99.0,224.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,25311.0,100.0,49421769208.0,100.0,111036081133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-30,ZCH0B98M,ST12000NM0007,12000138625024,1,81.0,122401312.0,,,96.0,0.0,100.0,4.0,100.0,0.0,89.0,728192609.0,,,94.0,5337.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,95.0,5.0,100.0,0.0,,,70.0,30.0,,,100.0,62.0,100.0,474.0,30.0,30.0,81.0,122401312.0,,,100.0,64.0,100.0,64.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,100.0,5217.0,100.0,37466380480.0,100.0,54453037900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-30,ZA10G5A3,ST8000DM002,8001563222016,1,66.0,3630672.0,,,93.0,0.0,100.0,4.0,100.0,0.0,92.0,1741237616.0,,,79.0,18461.0,100.0,0.0,,,100.0,4.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,59.0,41.0,100.0,0.0,100.0,36.0,100.0,761.0,41.0,41.0,1.0,3630672.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,18426.0,100.0,56070204552.0,100.0,90119402000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-30,ZA21BZSZ,ST10000NM0086,10000831348736,1,80.0,110246824.0,,,99.0,0.0,100.0,2.0,100.0,0.0,85.0,316341289.0,,,91.0,8307.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,93.0,7.0,78.0,22.0,62.0,77348.0,100.0,89.0,100.0,497.0,22.0,22.0,80.0,110246824.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,100.0,8226.0,100.0,42855549912.0,100.0,71893346662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-30,S300Z4P6,ST4000DM000,4000787030016,1,116.0,112113768.0,,,94.0,0.0,100.0,6.0,100.0,0.0,85.0,363759052.0,,,68.0,28853.0,100.0,0.0,,,100.0,6.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,82.0,37792.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,28703.0,100.0,51926909416.0,100.0,102277053871.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-30,Z3025KJS,ST4000DM000,4000787030016,1,119.0,229632064.0,,,92.0,0.0,100.0,13.0,100.0,0.0,86.0,450146157.0,,,62.0,34156.0,100.0,0.0,,,100.0,13.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,94.0,6.0,76.0,24.0,100.0,0.0,100.0,0.0,50.0,100938.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,33352.0,100.0,25687439539.0,100.0,293551552529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-30,ZCH06KTA,ST12000NM0007,12000138625024,1,68.0,117674672.0,,,94.0,0.0,100.0,5.0,99.0,5104.0,78.0,73975465817.0,,,92.0,7347.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,88.0,12.0,100.0,0.0,,,70.0,30.0,,,100.0,56.0,100.0,387.0,30.0,30.0,81.0,117674672.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,100.0,7283.0,100.0,45635590016.0,100.0,75575948912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-17,Z3025LDA,ST4000DM000,4000787030016,1,117.0,127782624.0,,,92.0,0.0,100.0,18.0,100.0,0.0,82.0,177135103.0,,,61.0,34369.0,100.0,0.0,,,100.0,18.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,94.0,6.0,80.0,20.0,100.0,0.0,100.0,0.0,61.0,79919.0,20.0,20.0,,,,,98.0,392.0,98.0,392.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,33827.0,100.0,23584348916.0,100.0,205708413488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-17,ZCH070MN,ST12000NM0007,12000138625024,1,84.0,229154024.0,,,95.0,0.0,100.0,4.0,92.0,34112.0,89.0,755741628.0,,,92.0,7711.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,83.0,17.0,100.0,0.0,,,64.0,36.0,,,100.0,65.0,99.0,2727.0,36.0,36.0,84.0,229154024.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,100.0,6497.0,100.0,38177459008.0,100.0,59220103676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-17,Z3025LLH,ST4000DM000,4000787030016,1,111.0,38854240.0,,,92.0,0.0,100.0,12.0,100.0,0.0,82.0,4484374141.0,,,61.0,34391.0,100.0,0.0,,,100.0,12.0,,,,,,,100.0,0.0,100.0,0.0,94.0,6.0,100.0,0.0,99.0,1.0,77.0,23.0,100.0,0.0,100.0,1.0,87.0,27956.0,23.0,23.0,,,,,97.0,536.0,97.0,536.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,34200.0,100.0,25158788685.0,100.0,170019264581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-17,WD-WX71A74PAUH1,WDC WD5000LPVX,500107862016,1,200.0,0.0,,,148.0,1575.0,100.0,8.0,200.0,0.0,200.0,0.0,,,54.0,33661.0,100.0,0.0,100.0,0.0,100.0,8.0,,,,,,,,,,,,,,,,,,,,,200.0,1.0,200.0,953.0,116.0,27.0,,,200.0,0.0,200.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-29,Z302SYCQ,ST4000DM000,4000787030016,1,111.0,29699696.0,,,94.0,0.0,100.0,6.0,100.0,0.0,84.0,275548294.0,,,70.0,26475.0,100.0,0.0,,,100.0,6.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,91.0,18297.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,26354.0,100.0,49144143104.0,100.0,89140547035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-29,ZJV04G2W,ST12000NM0007,12000138625024,1,82.0,173557344.0,,,96.0,0.0,100.0,3.0,100.0,1984.0,86.0,426815618.0,,,97.0,3385.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,16.0,100.0,285.0,35.0,35.0,82.0,173557344.0,,,100.0,16.0,100.0,16.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,100.0,3325.0,100.0,26920526936.0,100.0,32090983822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-29,S300Z6C3,ST4000DM000,4000787030016,1,115.0,90012176.0,,,92.0,0.0,100.0,9.0,100.0,0.0,84.0,287460699.0,,,69.0,27318.0,100.0,0.0,,,100.0,9.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,76.0,48294.0,20.0,20.0,,,,,100.0,56.0,100.0,56.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,26975.0,100.0,50892750600.0,100.0,96853181767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-29,S300Z5S5,ST4000DM000,4000787030016,1,106.0,182981033.0,,,97.0,0.0,100.0,3.0,100.0,0.0,85.0,337772809.0,,,69.0,27707.0,100.0,0.0,,,100.0,3.0,,,,,,,100.0,0.0,100.0,0.0,96.0,4.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,81.0,39812.0,22.0,22.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,27413.0,100.0,53108718192.0,100.0,87289136867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-06,ZA13R45L,ST8000DM002,8001563222016,1,81.0,139337760.0,,,96.0,0.0,100.0,2.0,100.0,850.0,96.0,4074374024.0,,,82.0,16261.0,100.0,0.0,,,100.0,2.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,64.0,36.0,98.0,5122.0,100.0,0.0,91.0,18241.0,36.0,36.0,21.0,139337760.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,16209.0,100.0,50870510960.0,100.0,84539741218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-06,ZA13R1Y7,ST8000DM002,8001563222016,1,82.0,174930400.0,,,92.0,0.0,100.0,4.0,100.0,240.0,95.0,3388737678.0,,,83.0,15517.0,100.0,0.0,,,100.0,4.0,,,,,,,,,100.0,0.0,92.0,8.0,100.0,0.0,100.0,0.0,68.0,32.0,71.0,58363.0,100.0,0.0,94.0,12310.0,32.0,32.0,23.0,174930400.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,15479.0,100.0,50442531200.0,100.0,89604831980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-06,Z30414HF,ST4000DM000,4000787030016,1,114.0,152872928.0,,,91.0,0.0,100.0,19.0,100.0,0.0,81.0,143032784.0,,,71.0,26171.0,100.0,0.0,,,100.0,19.0,,,,,,,100.0,0.0,100.0,0.0,99.0,1.0,100.0,3.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,80.0,40936.0,21.0,21.0,,,,,99.0,240.0,99.0,240.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,25995.0,100.0,23642308930.0,100.0,228654643070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-06,Z302EQCJ,ST4000DM000,4000787030016,1,117.0,128032560.0,,,92.0,0.0,100.0,10.0,100.0,0.0,87.0,507177065.0,,,65.0,31373.0,100.0,0.0,,,100.0,10.0,,,,,,,100.0,0.0,100.0,0.0,88.0,12.0,100.0,0.0,100.0,0.0,84.0,16.0,100.0,0.0,100.0,0.0,77.0,46077.0,16.0,16.0,,,,,100.0,24.0,100.0,24.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,31211.0,100.0,55766120128.0,100.0,105924134365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-06,Z305C1VN,ST4000DM000,4000787030016,1,119.0,211306112.0,,,95.0,0.0,100.0,5.0,100.0,0.0,82.0,187173117.0,,,84.0,14801.0,100.0,0.0,,,100.0,5.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,41.0,118830.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,14335.0,100.0,14543193680.0,100.0,63038393703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-06,Z302SX7J,ST4000DM000,4000787030016,1,117.0,135197728.0,,,97.0,0.0,100.0,3.0,100.0,0.0,84.0,247179532.0,,,70.0,26650.0,100.0,0.0,,,100.0,3.0,,,,,,,98.0,2.0,100.0,0.0,64.0,36.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,90.0,20152.0,21.0,21.0,,,,,100.0,16.0,100.0,16.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,26532.0,100.0,49118447320.0,100.0,88957113151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-24,Z30250EX,ST4000DM000,4000787030016,1,118.0,199540248.0,,,92.0,0.0,100.0,14.0,100.0,0.0,82.0,189515897.0,,,62.0,34009.0,100.0,0.0,,,100.0,14.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,2.0,99.0,1.0,74.0,26.0,100.0,0.0,100.0,0.0,34.0,132153.0,26.0,26.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,33255.0,100.0,25720923896.0,100.0,231543377782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-24,ZA141Z21,ST8000NM0055,8001563222016,1,84.0,231582640.0,,,89.0,0.0,100.0,9.0,100.0,0.0,95.0,2904932192.0,,,85.0,13253.0,100.0,0.0,,,100.0,9.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,98.0,5322.0,100.0,10.0,95.0,11728.0,27.0,27.0,84.0,231582640.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,13233.0,100.0,45651403264.0,100.0,94233258778.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-24,ZJV1CSCQ,ST12000NM0007,12000138625024,1,74.0,26315056.0,,,99.0,0.0,100.0,1.0,100.0,0.0,83.0,222915200.0,,,99.0,1635.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,8.0,100.0,182.0,30.0,30.0,74.0,26315056.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,100.0,1587.0,100.0,18283682928.0,100.0,18607964506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-24,WD-WX41A356N3L3,WDC WD5000LPVX,500107862016,1,200.0,2.0,,,155.0,1241.0,100.0,84.0,200.0,0.0,200.0,0.0,,,73.0,20118.0,100.0,0.0,100.0,0.0,100.0,3.0,,,,,,,,,,,,,,,,,,,,,200.0,1.0,194.0,19502.0,119.0,24.0,,,200.0,0.0,200.0,1.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,73.0,20073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
