date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,vault_id,pod_id,is_legacy_format,smart_71_normalized,smart_71_raw,smart_90_normalized,smart_90_raw,datacenter,cluster_id,pod_slot_num,smart_27_normalized,smart_27_raw,smart_82_normalized,smart_82_raw,smart_211_normalized,smart_211_raw,smart_212_normalized,smart_212_raw
2024-04-14,ZJV2CM26,ST12000NM0007,12000138625024,1,84.0,231508592.0,,,90.0,0.0,100.0,19.0,86.0,53200.0,90.0,893614643.0,,,63.0,33209.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,419.0,100.0,0.0,,,65.0,35.0,,,100.0,533.0,100.0,1669.0,35.0,35.0,84.0,231508592.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,32936.0,100.0,81708588024.0,100.0,510076847382.0,,,,,,,,,,,,,,,,,,,,,1128.0,11.0,False,,,,,sac0,0.0,54.0,,,,,,,,
2024-04-14,ZJV2EEFZ,ST12000NM0007,12000138625024,1,72.0,16138808.0,,,90.0,0.0,100.0,16.0,86.0,58432.0,86.0,404211937.0,,,73.0,23719.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,195.0,100.0,0.0,,,66.0,34.0,,,100.0,415.0,100.0,1186.0,34.0,34.0,72.0,16138808.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,23524.0,100.0,59844429656.0,100.0,345690991266.0,,,,,,,,,,,,,,,,,,,,,1128.0,19.0,False,,,,,sac0,0.0,44.0,,,,,,,,
2024-04-14,ZHZ42TXC,ST12000NM0008,12000138625024,1,81.0,134030504.0,,,92.0,0.0,100.0,7.0,100.0,0.0,86.0,380999181.0,,,56.0,39137.0,100.0,0.0,,,100.0,7.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,122.0,100.0,42950656015.0,,,76.0,24.0,,,100.0,375.0,100.0,1821.0,24.0,24.0,1.0,134030504.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,38889.0,100.0,114136088888.0,100.0,474133630836.0,,,,,,,,,,,,,,,,,,,,,1131.0,3.0,False,,,,,sac0,0.0,19.0,,,,,,,,
2024-04-14,ZL2C2DKK,ST14000NM001G,14000519643136,1,84.0,225210520.0,,,90.0,0.0,100.0,12.0,100.0,0.0,86.0,4717859510.0,,,73.0,24293.0,100.0,0.0,,,100.0,12.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1505.0,100.0,0.0,,,66.0,34.0,,,100.0,3.0,100.0,1979.0,34.0,34.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,23843.0,100.0,115433424208.0,100.0,345245001042.0,,,,,,,,,,,,,,,,,,,,,1162.0,14.0,False,,,,,sac2,0.0,30.0,,,,,,,,
2024-04-17,7040A0AYF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7939.0,100.0,17.0,100.0,0.0,100.0,0.0,100.0,0.0,30.0,28026.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,407362.0,100.0,4.0,100.0,25.0,100.0,34.0,,,100.0,0.0,100.0,1.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,35389443.0,32.0,27508.0,100.0,0.0,100.0,0.0,,,100.0,579.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1056.0,5.0,False,,,,,phx1,0.0,52.0,,,,,,,,
2024-04-17,ZLW18PHN,ST14000NM001G,14000519643136,1,76.0,190633144.0,,,90.0,0.0,100.0,11.0,100.0,24.0,88.0,624352474.0,,,65.0,31347.0,100.0,0.0,,,100.0,11.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,53.0,100.0,983055.0,,,68.0,32.0,,,100.0,1.0,100.0,1776.0,32.0,32.0,,,,,14.0,49744.0,14.0,49744.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,31038.0,100.0,136478142208.0,100.0,414738594720.0,,,,,,,,,,,,,,,,,,,,,1148.0,2.0,False,,,,,sac2,0.0,,,,,,,,,
2024-04-17,QGK86R4T,WDC WUH721414ALE6L4,14000519643136,1,100.0,0.0,138.0,96.0,81.0,383.0,100.0,7.0,100.0,0.0,100.0,0.0,133.0,18.0,96.0,29412.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1231.0,100.0,1231.0,57.0,37.0,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.0,14.0,False,,,,,sac2,0.0,56.0,,,,,,,,
2024-04-17,2PH7LEXJ,WDC WUH721816ALE6L4,16000900661248,1,100.0,0.0,136.0,96.0,83.0,345.0,100.0,7.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1158.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,66.0,100.0,66.0,60.0,34.0,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181.0,17.0,False,,,,,sac0,0.0,44.0,,,,,,,,
2024-04-17,2BKXUGWT,WDC WUH721816ALE6L4,16000900661248,1,100.0,0.0,148.0,48.0,99.0,69.0,100.0,1.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1977.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,83.0,100.0,83.0,49.0,44.0,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,18.0,False,,,,,ams5,31.0,13.0,,,,,,,,
2024-04-16,Z305D5H4,ST4000DM000,4000787030016,1,120.0,236144504.0,,,91.0,0.0,100.0,24.0,100.0,0.0,80.0,116914860.0,,,19.0,71729.0,100.0,0.0,,,100.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,69.0,31.0,100.0,0.0,100.0,0.0,96.0,9289.0,31.0,31.0,,,,,100.0,72.0,100.0,72.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71646.0,100.0,63431963032.0,100.0,839203849517.0,,,,,,,,,,,,,,,,,,,,,1022.0,9.0,False,,,,,sac0,0.0,33.0,,,,,,,,
2024-04-16,Z305DHG0,ST4000DM000,4000787030016,1,94.0,70222712.0,,,93.0,0.0,100.0,45.0,98.0,2968.0,85.0,396471899.0,,,19.0,71716.0,100.0,0.0,,,100.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,13.0,100.0,0.0,1.0,213.0,100.0,0.0,100.0,0.0,66.0,34.0,100.0,0.0,100.0,0.0,95.0,10447.0,34.0,34.0,,,,,94.0,1088.0,94.0,1088.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71447.0,100.0,64591637840.0,100.0,610247422834.0,,,,,,,,,,,,,,,,,,,,,1022.0,15.0,False,,,,,sac0,0.0,41.0,,,,,,,,
2024-04-16,WD-WX31A35H8288,WDC WD5000LPVX,500107862016,1,200.0,19.0,,,152.0,1358.0,100.0,236.0,200.0,0.0,200.0,0.0,,,4.0,70364.0,100.0,0.0,100.0,0.0,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,174.0,200.0,3.0,165.0,105442.0,109.0,34.0,,,200.0,0.0,200.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.0,16.0,False,,,,,sac0,0.0,,,,,,,,,
2024-04-16,ZA14EJW4,ST8000NM0055,8001563222016,1,50.0,131129984.0,,,89.0,0.0,100.0,16.0,78.0,22072.0,96.0,3624944719.0,,,30.0,61988.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,1.0,225.0,100.0,4295032833.0,100.0,0.0,75.0,25.0,87.0,26339.0,100.0,52.0,63.0,75301.0,25.0,25.0,81.0,131129984.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,61810.0,100.0,109692894752.0,100.0,510438111068.0,,,,,,,,,,,,,,,,,,,,,1040.0,2.0,False,,,,,sac0,0.0,13.0,,,,,,,,
2024-04-16,ZHZ4LQFF,ST12000NM0008,12000138625024,1,82.0,145036216.0,,,90.0,0.0,100.0,17.0,100.0,8.0,81.0,8864418829.0,,,57.0,38515.0,100.0,0.0,,,100.0,17.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,5.0,100.0,65537.0,,,68.0,32.0,,,100.0,331.0,100.0,1847.0,32.0,32.0,1.0,145036216.0,,,100.0,344.0,100.0,344.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,38267.0,100.0,115546430520.0,100.0,709307089461.0,,,,,,,,,,,,,,,,,,,,,1064.0,12.0,False,,,,,phx1,0.0,20.0,,,,,,,,
2024-04-16,6210A0SPFVKG,TOSHIBA MG08ACA16TA,16000900661248,1,100.0,0.0,100.0,0.0,100.0,7908.0,100.0,9.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,14411.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,104.0,100.0,8.0,100.0,458.0,100.0,29.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,35520519.0,66.0,13671.0,100.0,0.0,100.0,0.0,,,100.0,594.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2021.0,10.0,False,,,,,ams5,31.0,0.0,,,,,,,,
2024-04-16,51R0A14VFVGG,TOSHIBA MG08ACA16TE,16000900661248,1,100.0,0.0,90.0,0.0,100.0,8005.0,100.0,16.0,16.0,8410.0,100.0,0.0,100.0,0.0,47.0,21599.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2283.0,100.0,15.0,100.0,286.0,100.0,33.0,,,100.0,2016.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,17694723.0,47.0,21262.0,100.0,0.0,100.0,0.0,,,100.0,593.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,1.0,False,,,,,phx1,40.0,30.0,,,,,,,,
2024-04-18,Z305D358,ST4000DM000,4000787030016,1,114.0,79438856.0,,,92.0,0.0,100.0,22.0,83.0,21712.0,86.0,412535635.0,,,19.0,71789.0,100.0,0.0,,,100.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,51.0,100.0,0.0,40.0,60.0,100.0,5.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,95.0,11298.0,30.0,30.0,,,,,1.0,21808.0,1.0,21808.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71606.0,100.0,63561611496.0,100.0,684799935633.0,,,,,,,,,,,,,,,,,,,,,1022.0,2.0,False,,,,,sac0,0.0,55.0,,,,,,,,
2024-04-18,Z305D5X4,ST4000DM000,4000787030016,1,111.0,31675448.0,,,91.0,0.0,100.0,35.0,100.0,0.0,85.0,357761299.0,,,19.0,71775.0,100.0,0.0,,,100.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,7.0,100.0,0.0,1.0,109.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,95.0,11011.0,33.0,33.0,,,,,99.0,176.0,99.0,176.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71686.0,100.0,62822959448.0,100.0,570580496352.0,,,,,,,,,,,,,,,,,,,,,1022.0,7.0,False,,,,,sac0,0.0,38.0,,,,,,,,
2024-04-18,ZA11RC8V,ST8000DM002,8001563222016,1,56.0,194094056.0,,,84.0,0.0,100.0,11.0,95.0,20320.0,90.0,961580315.0,,,32.0,59752.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,34.0,66.0,100.0,0.0,100.0,0.0,73.0,27.0,87.0,26539.0,100.0,3.0,1.0,246250.0,27.0,27.0,22.0,194094056.0,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,59688.0,100.0,100211323208.0,100.0,523611523824.0,,,,,,,,,,,,,,,,,,,,,1037.0,8.0,False,,,,,sac0,0.0,18.0,,,,,,,,
2024-04-18,ZA17ZNZE,ST8000NM0055,8001563222016,1,64.0,28678106.0,,,89.0,0.0,100.0,17.0,100.0,1424.0,96.0,4012138473.0,,,34.0,58177.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,98.0,2.0,100.0,6.0,100.0,0.0,70.0,30.0,89.0,22643.0,100.0,108.0,82.0,37727.0,30.0,30.0,75.0,28678106.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,58102.0,100.0,103612762464.0,100.0,710140153282.0,,,,,,,,,,,,,,,,,,,,,1055.0,4.0,False,,,,,phx1,0.0,14.0,,,,,,,,
2024-04-18,X880A03WF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,8020.0,100.0,18.0,100.0,0.0,100.0,0.0,100.0,0.0,3.0,39017.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,5.0,100.0,108.0,100.0,36.0,,,100.0,0.0,100.0,1.0,100.0,2.0,200.0,0.0,,,,,,,,,,,,,100.0,35651586.0,4.0,38739.0,100.0,0.0,100.0,0.0,,,100.0,584.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1063.0,4.0,False,,,,,phx1,0.0,56.0,,,,,,,,
2024-04-18,ZHZ4NZ1D,ST12000NM0008,12000138625024,1,73.0,22072016.0,,,90.0,0.0,100.0,13.0,100.0,0.0,87.0,473938992.0,,,56.0,38564.0,100.0,0.0,,,100.0,12.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,98785755217.0,,,72.0,28.0,,,100.0,338.0,100.0,1972.0,28.0,28.0,1.0,22072016.0,,,100.0,8.0,100.0,8.0,200.0,77.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,38268.0,100.0,116259916888.0,100.0,793919890486.0,,,,,,,,,,,,,,,,,,,,,1064.0,3.0,False,,,,,phx1,0.0,8.0,,,,,,,,
2024-04-18,ZHZ4Q8F6,ST12000NM0008,12000138625024,1,77.0,47444904.0,,,90.0,0.0,100.0,14.0,98.0,1264.0,84.0,258695668.0,,,56.0,38567.0,100.0,0.0,,,100.0,13.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,4295032833.0,,,68.0,32.0,,,100.0,363.0,100.0,1991.0,32.0,32.0,1.0,47444904.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,38284.0,100.0,116547963776.0,100.0,681352703086.0,,,,,,,,,,,,,,,,,,,,,1064.0,3.0,False,,,,,phx1,0.0,27.0,,,,,,,,
2024-04-18,7LZ023NQ,Seagate BarraCuda SSD ZA250CM10002,250059350016,1,100.0,0.0,,,,,,,,,,,,,100.0,32462.0,,,,,100.0,8.0,,,,,100.0,102.0,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,6.0,1554778161272.0,,,,,100.0,6395311949367.0,100.0,3.0,,,,,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3.0,,,86.0,42.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,100.0,109951162777600.0,100.0,377957122260.0,100.0,340071.0,,,100.0,713181024608.0,,,100.0,109666.0,100.0,72511.0,,,,,,,,,,,,,,,,,,,,,1074.0,11.0,False,,,,,phx1,0.0,,,,,,,,,
2024-04-18,ZL28ZD7L,ST14000NM001G,14000519643136,1,82.0,159058120.0,,,93.0,0.0,100.0,6.0,100.0,0.0,85.0,312816026.0,,,72.0,25230.0,100.0,0.0,,,100.0,6.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,63.0,37.0,,,100.0,0.0,99.0,3782.0,37.0,37.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,24501.0,100.0,133702944856.0,100.0,288822291272.0,,,,,,,,,,,,,,,,,,,,,1086.0,2.0,False,,,,,phx1,0.0,34.0,,,,,,,,
2024-04-18,ZA210PWD,ST10000NM0086,10000831348736,1,70.0,42535840.0,,,92.0,0.0,100.0,22.0,94.0,23928.0,95.0,3193174147.0,,,34.0,58238.0,100.0,0.0,,,100.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,45.0,55.0,100.0,0.0,76.0,24.0,79.0,21.0,1.0,850269.0,100.0,402.0,99.0,3250.0,21.0,21.0,76.0,42535840.0,,,100.0,40.0,100.0,40.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,57974.0,100.0,124494208769.0,100.0,553535897088.0,,,,,,,,,,,,,,,,,,,,,1092.0,19.0,False,,,,,sac0,0.0,0.0,,,,,,,,
2024-04-18,ZL0055S1,ST12000NM0008,12000138625024,1,77.0,55490288.0,,,91.0,0.0,100.0,18.0,99.0,4944.0,80.0,99462126.0,,,65.0,30921.0,100.0,0.0,,,100.0,16.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,576.0,100.0,1245203.0,,,71.0,29.0,,,100.0,5.0,100.0,1919.0,29.0,29.0,1.0,55490288.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,30441.0,100.0,104565497440.0,100.0,311752981283.0,,,,,,,,,,,,,,,,,,,,,1110.0,6.0,False,,,,,sac2,0.0,13.0,,,,,,,,
2024-04-18,Y7GGP8TIT,TOSHIBA MQ01ABF050M,500107862016,1,100.0,0.0,100.0,0.0,100.0,1477.0,100.0,22.0,100.0,0.0,100.0,0.0,100.0,0.0,1.0,47197.0,100.0,0.0,,,100.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,13.0,100.0,4.0,100.0,4828.0,100.0,39.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,0.0,1.0,46823.0,100.0,0.0,100.0,0.0,,,100.0,250.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1115.0,11.0,False,,,,,sac0,0.0,,,,,,,,,
2024-04-18,5QJLEH9B,HGST HUH721212ALN604,12000138625024,1,100.0,0.0,132.0,96.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,128.0,18.0,100.0,3287.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,100.0,6553700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,109.0,100.0,109.0,200.0,30.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.0,1.0,False,,,,,sac0,0.0,20.0,,,,,,,,
2024-04-18,ZLW2LWAF,ST12000NM001G,12000138625024,1,79.0,145005976.0,,,96.0,0.0,100.0,4.0,100.0,1864.0,88.0,642765405.0,,,85.0,13153.0,100.0,0.0,,,100.0,4.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,69.0,31.0,,,100.0,0.0,100.0,571.0,31.0,31.0,,,,,99.0,640.0,99.0,640.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,13101.0,100.0,52504775560.0,100.0,159066487180.0,,,,,,,,,,,,,,,,,,,,,1138.0,10.0,False,,,,,sac2,0.0,,,,,,,,,
2024-04-18,51R0A2HSFVGG,TOSHIBA MG08ACA16TE,16000900661248,1,100.0,0.0,100.0,0.0,100.0,7928.0,100.0,29.0,100.0,0.0,100.0,0.0,100.0,0.0,42.0,23351.0,100.0,0.0,,,100.0,29.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,28.0,100.0,72.0,100.0,32.0,,,100.0,0.0,100.0,0.0,100.0,118.0,200.0,0.0,,,,,,,,,,,,,100.0,17432580.0,43.0,23005.0,100.0,0.0,100.0,0.0,,,100.0,590.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1165.0,12.0,False,,,,,sac0,0.0,22.0,,,,,,,,
